5.804988662131519567e-02
6.849886621315193214e-01
1.346757369614512534e+00
2.008526077097505524e+00
2.658684807256235683e+00
3.308843537414965841e+00
3.970612244897959275e+00
4.632380952380952266e+00
5.270929705215419148e+00
5.874648526077097088e+00
6.524807256235827246e+00
7.174965986394557405e+00
7.825124716553287563e+00
8.475283446712017721e+00
9.148662131519273544e+00
9.822040816326531143e+00
1.048380952380952458e+01
1.113396825396825385e+01
1.178412698412698489e+01
1.244589569160997655e+01
1.309605442176870760e+01
1.372299319727891209e+01
1.437315192743764136e+01
1.504653061224489718e+01
1.569668934240362823e+01
1.625396825396825307e+01
1.689251700680271995e+01
1.765877551020408021e+01
1.830893424036281303e+01
1.895909297052154230e+01
1.962086167800453396e+01
2.027102040816326678e+01
2.090956916099773366e+01
2.157133786848072532e+01
2.222149659863945459e+01
2.288326530612244980e+01
2.353342403628117907e+01
2.418358276643990834e+01
2.483374149659864116e+01
2.548390022675737043e+01
2.613405895691609970e+01
2.679582766439909136e+01
2.745759637188208657e+01
2.809614512471655345e+01
2.873469387755102034e+01
2.938485260770974961e+01
